Iteration,Accuracy (approx),Average Population Generality,Macropopulation Size,Micropopulation Size,Match Set Size,Correct Set Size,Average Iteration Age of Correct Set Classifiers,# Classifiers Subsumed in Iteration,# Crossover Operations Performed in Iteration,# Mutation Operations Performed in Iteration,# Covering Operations Performed in Iteration,# Deletion Operations Performed in Iteration,# Rules Removed via Rule Compaction,Total Global Time,Total Matching Time,Total Covering Time,Total Crossover Time,Total Mutation Time,Total Attribute Tracking Time,Total Expert Knowledge Time,Total Model Initialization Time,Total Classifier Add Time,Total Rule Compaction Time,Total Deletion Time,Total Subsumption Time,Total Selection Time,Total Evaluation Time
5051,0.72,0.7584750000000027,1623,2000,133,129,2501.3202614379084,0,0,2,0,2,0,16.274871110916138,7.861318349838257,0.00333404541015625,0.02872490882873535,0.3902003765106201,0.40844035148620605,6.914138793945312e-05,0.006226062774658203,1.319249153137207,0.0009059906005859375,2.1906790733337402,1.3316547870635986,0.14936423301696777,1.0735018253326416
5052,0.74,0.7584750000000027,1623,2000,81,46,2119.52,0,0,0,0,0,0,16.278086185455322,7.8639092445373535,0.00333404541015625,0.02872490882873535,0.3902003765106201,0.40851330757141113,6.914138793945312e-05,0.006226062774658203,1.319249153137207,0.0009059906005859375,2.1906790733337402,1.3316547870635986,0.14936423301696777,1.0736668109893799
5053,0.72,0.7584750000000027,1623,2000,127,30,2624.5555555555557,0,0,0,0,0,0,16.281668186187744,7.8668060302734375,0.0033349990844726562,0.02872490882873535,0.3902003765106201,0.40857553482055664,6.914138793945312e-05,0.006226062774658203,1.319249153137207,0.0009059906005859375,2.1906800270080566,1.3316547870635986,0.14936423301696777,1.0738792419433594
5054,0.72,0.7584750000000027,1623,2000,77,34,2297.5789473684213,0,0,0,0,0,0,16.284680366516113,7.869333028793335,0.0033349990844726562,0.02872490882873535,0.3902003765106201,0.40863466262817383,6.914138793945312e-05,0.006226062774658203,1.319249153137207,0.0009059906005859375,2.190680980682373,1.3316547870635986,0.14936423301696777,1.0740244388580322
5055,0.74,0.7584750000000027,1624,2000,102,40,2912.0754716981132,0,0,2,0,1,0,16.292803287506104,7.872050046920776,0.0033359527587890625,0.02872490882873535,0.39035630226135254,0.4087066650390625,6.914138793945312e-05,0.006226062774658203,1.320528507232666,0.0009059906005859375,2.193916082382202,1.3329417705535889,0.14942121505737305,1.0741944313049316
5056,0.72,0.7584750000000027,1624,2000,130,78,2188.712643678161,0,0,2,0,2,0,16.30120015144348,7.874733209609985,0.003336668014526367,0.02872490882873535,0.3905174732208252,0.40880632400512695,6.914138793945312e-05,0.006226062774658203,1.32188081741333,0.0009059906005859375,2.197093963623047,1.3343007564544678,0.14951014518737793,1.0744197368621826
5057,0.72,0.7584750000000027,1624,2000,91,48,2858.0384615384614,0,0,0,0,0,0,16.30450415611267,7.877437353134155,0.003337860107421875,0.02872490882873535,0.3905174732208252,0.40888237953186035,6.914138793945312e-05,0.006226062774658203,1.32188081741333,0.0009059906005859375,2.1970951557159424,1.3343007564544678,0.14951014518737793,1.074591875076294
5058,0.72,0.7584750000000027,1623,2000,92,42,3057.2131147540986,0,0,2,0,2,0,16.31327533721924,7.880596399307251,0.0033388137817382812,0.02872490882873535,0.3907895088195801,0.4089632034301758,6.914138793945312e-05,0.006226062774658203,1.3231635093688965,0.0009059906005859375,2.2003822326660156,1.3355917930603027,0.14956998825073242,1.0747976303100586
5059,0.74,0.7584750000000027,1624,2000,83,67,2869.6623376623374,0,0,2,0,1,0,16.321402311325073,7.883209466934204,0.0033388137817382812,0.02872490882873535,0.39093852043151855,0.4090540409088135,6.914138793945312e-05,0.006226062774658203,1.3245375156402588,0.0009059906005859375,2.2036032676696777,1.3369724750518799,0.14964699745178223,1.074965238571167
5060,0.74,0.7584750000000027,1624,2000,66,15,2841.3684210526317,0,0,0,0,0,0,16.324628353118896,7.886025428771973,0.0033388137817382812,0.02872490882873535,0.39093852043151855,0.4091041088104248,6.914138793945312e-05,0.006226062774658203,1.3245375156402588,0.0009059906005859375,2.203604221343994,1.3369724750518799,0.14964699745178223,1.0751101970672607
5061,0.72,0.7584750000000027,1625,2000,99,69,2412.0384615384614,0,0,2,0,1,0,16.332926273345947,7.888718128204346,0.003340005874633789,0.02872490882873535,0.3912484645843506,0.40918898582458496,6.914138793945312e-05,0.006226062774658203,1.325831413269043,0.0009059906005859375,2.206777334213257,1.3382744789123535,0.14972496032714844,1.0752902030944824
5062,0.72,0.7584750000000027,1623,2000,113,44,3398.5,0,0,1,0,2,0,16.34089231491089,7.891544342041016,0.003341197967529297,0.02872490882873535,0.391573429107666,0.4092750549316406,6.914138793945312e-05,0.006226062774658203,1.3266983032226562,0.0009059906005859375,2.209883213043213,1.3391494750976562,0.14978575706481934,1.0755043029785156
5063,0.74,0.7584750000000027,1623,2000,84,52,3067.8714285714286,0,0,0,0,0,0,16.343940258026123,7.894009351730347,0.003341197967529297,0.02872490882873535,0.391573429107666,0.40935611724853516,6.914138793945312e-05,0.006226062774658203,1.3266983032226562,0.0009059906005859375,2.209883213043213,1.3391494750976562,0.14978575706481934,1.0756690502166748
5064,0.72,0.7584750000000027,1623,2000,81,19,2482.1304347826085,0,0,0,0,0,0,16.34704327583313,7.896650314331055,0.003342151641845703,0.02872490882873535,0.391573429107666,0.4094059467315674,6.914138793945312e-05,0.006226062774658203,1.3266983032226562,0.0009059906005859375,2.2098841667175293,1.3391494750976562,0.14978575706481934,1.0758183002471924
5065,0.7,0.7584750000000027,1623,2000,81,51,2176.423728813559,0,0,0,0,0,0,16.350263118743896,7.899330377578735,0.003342151641845703,0.02872490882873535,0.391573429107666,0.40947484970092773,6.914138793945312e-05,0.006226062774658203,1.3266983032226562,0.0009059906005859375,2.2098841667175293,1.3391494750976562,0.14978575706481934,1.075965404510498
5066,0.7,0.7584750000000027,1625,2000,89,17,2131.1428571428573,0,0,2,0,0,0,16.358723163604736,7.9020044803619385,0.003342151641845703,0.02872490882873535,0.3917202949523926,0.40952491760253906,6.914138793945312e-05,0.006226062774658203,1.3280441761016846,0.0009059906005859375,2.21359920501709,1.340503454208374,0.14981889724731445,1.0761191844940186
5067,0.68,0.7584750000000027,1625,2000,88,45,2157.2391304347825,0,0,0,0,0,0,16.361943244934082,7.904581546783447,0.003343343734741211,0.02872490882873535,0.3917202949523926,0.4096035957336426,6.914138793945312e-05,0.006226062774658203,1.3280441761016846,0.0009059906005859375,2.2136003971099854,1.340503454208374,0.14981889724731445,1.076333999633789
5068,0.68,0.7584750000000027,1625,2000,174,159,2669.845,0,1,2,0,2,0,16.371397256851196,7.907358407974243,0.003343343734741211,0.028809785842895508,0.3920884132385254,0.4097936153411865,6.914138793945312e-05,0.006226062774658203,1.32942533493042,0.0009059906005859375,2.216726303100586,1.3418972492218018,0.14998888969421387,1.0765938758850098
5069,0.66,0.7584750000000027,1626,2000,83,36,3385.487804878049,0,1,2,0,1,0,16.379682064056396,7.910217523574829,0.0033445358276367188,0.028841733932495117,0.3923335075378418,0.4098646640777588,6.914138793945312e-05,0.006226062774658203,1.3308045864105225,0.0009059906005859375,2.2198145389556885,1.3432843685150146,0.15004181861877441,1.076777696609497
5070,0.66,0.7584750000000027,1626,2000,84,20,1659.4545454545455,0,0,0,0,0,0,16.382758378982544,7.912805557250977,0.0033445358276367188,0.028841733932495117,0.3923335075378418,0.4099128246307373,6.914138793945312e-05,0.006226062774658203,1.3308045864105225,0.0009059906005859375,2.2198145389556885,1.3432843685150146,0.15004181861877441,1.0769436359405518
5071,0.66,0.7584750000000027,1625,2000,111,61,3673.6153846153848,0,0,1,0,2,0,16.390665292739868,7.915375709533691,0.0033445358276367188,0.028876781463623047,0.3924684524536133,0.4100039005279541,6.914138793945312e-05,0.006226062774658203,1.3320863246917725,0.0009059906005859375,2.222851276397705,1.3445732593536377,0.15011358261108398,1.077127456665039
