Iteration,Accuracy (approx),Average Population Generality,Macropopulation Size,Micropopulation Size,Match Set Size,Correct Set Size,Average Iteration Age of Correct Set Classifiers,# Classifiers Subsumed in Iteration,# Crossover Operations Performed in Iteration,# Mutation Operations Performed in Iteration,# Covering Operations Performed in Iteration,# Deletion Operations Performed in Iteration,# Rules Removed via Rule Compaction,Total Global Time,Total Matching Time,Total Covering Time,Total Crossover Time,Total Mutation Time,Total Attribute Tracking Time,Total Expert Knowledge Time,Total Model Initialization Time,Total Classifier Add Time,Total Rule Compaction Time,Total Deletion Time,Total Subsumption Time,Total Selection Time,Total Evaluation Time
30,0.7419354838709677,0,19,19,1,1,30.0,0,0,0,1,0,0,0.010457038879394531,0.0006413459777832031,0.00037407875061035156,0.0,0.0,0.00706791877746582,4.220008850097656e-05,0.006193876266479492,1.9788742065429688e-05,0.0,1.6450881958007812e-05,0.0,0.0,0.0015604496002197266
31,0.75,0,20,20,1,1,31.0,0,0,0,1,0,0,0.010591983795166016,0.0006754398345947266,0.0003840923309326172,0.0,0.0,0.007095813751220703,4.220008850097656e-05,0.006193876266479492,1.9788742065429688e-05,0.0,1.7404556274414062e-05,0.0,0.0,0.0016045570373535156
32,0.7272727272727273,0,22,22,2,1,4.0,0,0,2,0,0,0,0.011276006698608398,0.0007042884826660156,0.0003840923309326172,0.0,0.0004150867462158203,0.0071239471435546875,4.220008850097656e-05,0.006193876266479492,4.00543212890625e-05,0.0,1.7404556274414062e-05,2.6941299438476562e-05,8.106231689453125e-05,0.0016481876373291016
33,0.7352941176470589,0,22,22,1,1,31.0,0,0,0,0,0,0,0.011431217193603516,0.0007455348968505859,0.0003840923309326172,0.0,0.0004150867462158203,0.0071561336517333984,4.220008850097656e-05,0.006193876266479492,4.00543212890625e-05,0.0,1.7404556274414062e-05,2.6941299438476562e-05,8.106231689453125e-05,0.001705169677734375
34,0.7428571428571429,0,22,22,2,2,19.0,0,0,0,0,0,0,0.011578083038330078,0.0007855892181396484,0.0003840923309326172,0.0,0.0004150867462158203,0.0071871280670166016,4.220008850097656e-05,0.006193876266479492,4.00543212890625e-05,0.0,1.7404556274414062e-05,2.6941299438476562e-05,8.106231689453125e-05,0.0017545223236083984
35,0.75,0,22,22,2,1,13.0,0,0,0,0,0,0,0.01171112060546875,0.0008177757263183594,0.00038504600524902344,0.0,0.0004150867462158203,0.007216453552246094,4.220008850097656e-05,0.006193876266479492,4.00543212890625e-05,0.0,1.8596649169921875e-05,2.6941299438476562e-05,8.106231689453125e-05,0.0018024444580078125
36,0.7297297297297297,0,23,23,3,1,36.0,0,0,0,1,0,0,0.011946916580200195,0.0008587837219238281,0.0003972053527832031,0.0,0.0004150867462158203,0.007247447967529297,4.220008850097656e-05,0.006193876266479492,4.00543212890625e-05,0.0,1.9550323486328125e-05,2.6941299438476562e-05,8.106231689453125e-05,0.001850128173828125
37,0.7105263157894737,0,23,23,2,1,4.0,0,0,0,0,0,0,0.012090206146240234,0.0008924007415771484,0.00039839744567871094,0.0,0.0004150867462158203,0.007276296615600586,4.220008850097656e-05,0.006193876266479492,4.00543212890625e-05,0.0,1.9550323486328125e-05,2.6941299438476562e-05,8.106231689453125e-05,0.0019061565399169922
38,0.717948717948718,0,25,25,3,1,13.0,0,0,2,0,0,0,0.012530088424682617,0.0009262561798095703,0.00039958953857421875,0.0,0.0006442070007324219,0.007305145263671875,4.220008850097656e-05,0.006193876266479492,6.4849853515625e-05,0.0,1.9550323486328125e-05,5.793571472167969e-05,9.202957153320312e-05,0.001953125
39,0.7,0,25,25,4,2,18.0,0,0,0,0,0,0,0.012694120407104492,0.000965118408203125,0.000400543212890625,0.0,0.0006442070007324219,0.007338047027587891,4.220008850097656e-05,0.006193876266479492,6.4849853515625e-05,0.0,2.0742416381835938e-05,5.793571472167969e-05,9.202957153320312e-05,0.002012014389038086
