Iteration,Accuracy (approx),Average Population Generality,Macropopulation Size,Micropopulation Size,Match Set Size,Correct Set Size,Average Iteration Age of Correct Set Classifiers,# Classifiers Subsumed in Iteration,# Crossover Operations Performed in Iteration,# Mutation Operations Performed in Iteration,# Covering Operations Performed in Iteration,# Deletion Operations Performed in Iteration,# Rules Removed via Rule Compaction,Total Global Time,Total Matching Time,Total Covering Time,Total Crossover Time,Total Mutation Time,Total Attribute Tracking Time,Total Expert Knowledge Time,Total Model Initialization Time,Total Classifier Add Time,Total Rule Compaction Time,Total Deletion Time,Total Subsumption Time,Total Selection Time,Total Evaluation Time
5027,0.75,0.763471074380166,1443,1827,116,51,3293.4444444444443,0,0,2,0,0,0,16.091857194900513,7.802982568740845,0.0033349990844726562,0.028467893600463867,0.38861823081970215,0.4068160057067871,7.414817810058594e-05,0.006230592727661133,1.3091342449188232,0.0009059906005859375,2.0930988788604736,1.321502685546875,0.14823055267333984,1.0707666873931885
5028,0.7586206896551724,0.763471074380166,1445,1829,154,111,3353.6486486486488,0,1,2,0,0,0,16.097833395004272,7.80580472946167,0.0033359527587890625,0.028512954711914062,0.3887929916381836,0.40699291229248047,7.414817810058594e-05,0.006230592727661133,1.3105273246765137,0.0009059906005859375,2.09309983253479,1.3229036331176758,0.14836645126342773,1.0710835456848145
5029,0.7666666666666667,0.763471074380166,1447,1831,98,31,2971.125,0,0,2,0,0,0,16.103260278701782,7.8086278438568115,0.0033369064331054688,0.028512954711914062,0.388991117477417,0.40708112716674805,7.414817810058594e-05,0.006230592727661133,1.3120362758636475,0.0009059906005859375,2.093101739883423,1.3244225978851318,0.14842438697814941,1.0713446140289307
5030,0.7741935483870968,0.763471074380166,1447,1831,88,43,2549.7843137254904,0,0,0,0,0,0,16.106569051742554,7.8112757205963135,0.003337860107421875,0.028512954711914062,0.388991117477417,0.40715932846069336,7.414817810058594e-05,0.006230592727661133,1.3120362758636475,0.0009059906005859375,2.093101739883423,1.3244225978851318,0.14842438697814941,1.071542501449585
5031,0.78125,0.763471074380166,1447,1831,73,44,2815.9615384615386,0,0,0,0,0,0,16.10962414741516,7.8137736320495605,0.0033388137817382812,0.028512954711914062,0.388991117477417,0.40723323822021484,7.414817810058594e-05,0.006230592727661133,1.3120362758636475,0.0009059906005859375,2.0931026935577393,1.3244225978851318,0.14842438697814941,1.0716934204101562
5032,0.7878787878787878,0.763471074380166,1447,1831,132,126,2917.5625,0,0,0,0,0,0,16.11387610435486,7.81646466255188,0.003340005874633789,0.028512954711914062,0.3892521858215332,0.4074063301086426,7.414817810058594e-05,0.006230592727661133,1.3120362758636475,0.0009059906005859375,2.0931036472320557,1.3244225978851318,0.14856433868408203,1.0719172954559326
5033,0.7941176470588235,0.763471074380166,1449,1833,88,32,2476.6428571428573,0,0,2,0,0,0,16.11884331703186,7.818845510482788,0.0033409595489501953,0.028546810150146484,0.38953638076782227,0.40749311447143555,7.414817810058594e-05,0.006230592727661133,1.3134562969207764,0.0009059906005859375,2.093104839324951,1.325852632522583,0.1486203670501709,1.0721139907836914
5034,0.8,0.763471074380166,1451,1835,98,57,2955.6323529411766,0,0,2,0,0,0,16.123677253723145,7.821308612823486,0.0033416748046875,0.028546810150146484,0.3898041248321533,0.4075963497161865,7.414817810058594e-05,0.006230592727661133,1.3146605491638184,0.0009059906005859375,2.093104839324951,1.3270647525787354,0.1486964225769043,1.0723271369934082
5035,0.8055555555555556,0.763471074380166,1453,1837,84,68,3133.4102564102564,0,0,2,0,0,0,16.1284122467041,7.8237526416778564,0.003342866897583008,0.028587818145751953,0.3899500370025635,0.40769219398498535,7.414817810058594e-05,0.006230592727661133,1.3159584999084473,0.0009059906005859375,2.0931057929992676,1.328368902206421,0.14877820014953613,1.0725033283233643
5036,0.8108108108108109,0.763471074380166,1453,1837,62,38,2359.3023255813955,0,0,0,0,0,0,16.131209135055542,7.82608962059021,0.003342866897583008,0.028587818145751953,0.3899500370025635,0.40775418281555176,7.414817810058594e-05,0.006230592727661133,1.3159584999084473,0.0009059906005859375,2.093106985092163,1.328368902206421,0.14877820014953613,1.0726442337036133
5037,0.8157894736842105,0.763471074380166,1454,1839,104,71,2347.148936170213,0,1,1,0,0,0,16.13619041442871,7.828744649887085,0.0033435821533203125,0.02862381935119629,0.39023494720458984,0.4078710079193115,7.414817810058594e-05,0.006230592727661133,1.3169467449188232,0.0009059906005859375,2.0931081771850586,1.3293678760528564,0.14887022972106934,1.0728743076324463
5038,0.8205128205128205,0.763471074380166,1456,1841,82,41,2885.9491525423728,0,1,2,0,0,0,16.140949010849,7.831300973892212,0.003344297409057617,0.02866077423095703,0.39048004150390625,0.40795087814331055,7.414817810058594e-05,0.006230592727661133,1.3181679248809814,0.0009059906005859375,2.0931081771850586,1.330596685409546,0.1489253044128418,1.073047161102295
5039,0.8,0.763471074380166,1458,1843,121,25,1325.5555555555557,0,0,2,0,0,0,16.14590334892273,7.83391809463501,0.0033452510833740234,0.02866077423095703,0.39073610305786133,0.40801382064819336,7.414817810058594e-05,0.006230592727661133,1.319448709487915,0.0009059906005859375,2.093109369277954,1.331885814666748,0.14896917343139648,1.0732700824737549
5040,0.8048780487804879,0.763471074380166,1458,1843,103,86,3153.6428571428573,0,0,0,0,0,0,16.149226188659668,7.8363940715789795,0.0033464431762695312,0.02866077423095703,0.39073610305786133,0.40814685821533203,7.414817810058594e-05,0.006230592727661133,1.319448709487915,0.0009059906005859375,2.0931103229522705,1.331885814666748,0.14896917343139648,1.0734615325927734
5041,0.8095238095238095,0.763471074380166,1460,1845,99,67,2746.067415730337,0,1,1,0,0,0,16.154694318771362,7.839050054550171,0.003347635269165039,0.02869558334350586,0.39116430282592773,0.40825891494750977,7.414817810058594e-05,0.006230592727661133,1.3208527565002441,0.0009059906005859375,2.093111276626587,1.3332974910736084,0.14905619621276855,1.0736865997314453
5042,0.813953488372093,0.763471074380166,1462,1847,123,114,2247.0714285714284,0,0,2,0,0,0,16.159738302230835,7.841588020324707,0.0033483505249023438,0.02869558334350586,0.3912034034729004,0.4083988666534424,7.414817810058594e-05,0.006230592727661133,1.3221056461334229,0.0009059906005859375,2.0931124687194824,1.3345582485198975,0.14919614791870117,1.0739178657531738
5043,0.7954545454545454,0.763471074380166,1462,1847,62,32,2259.9210526315787,0,0,0,0,0,0,16.162634134292603,7.843994140625,0.00334930419921875,0.02869558334350586,0.3912034034729004,0.40846896171569824,7.414817810058594e-05,0.006230592727661133,1.3221056461334229,0.0009059906005859375,2.093113422393799,1.3345582485198975,0.14919614791870117,1.0740840435028076
5044,0.7777777777777778,0.763471074380166,1462,1847,94,23,2343.24,0,0,0,0,0,0,16.165679216384888,7.846479177474976,0.00334930419921875,0.02869558334350586,0.3912034034729004,0.4085249900817871,7.414817810058594e-05,0.006230592727661133,1.3221056461334229,0.0009059906005859375,2.0931143760681152,1.3345582485198975,0.14919614791870117,1.0742559432983398
5045,0.782608695652174,0.763471074380166,1464,1849,119,106,2817.753623188406,0,1,1,0,0,0,16.17080521583557,7.8490989208221436,0.00334930419921875,0.028734445571899414,0.39122748374938965,0.4086647033691406,7.414817810058594e-05,0.006230592727661133,1.323366641998291,0.0009059906005859375,2.0931155681610107,1.3358280658721924,0.1493213176727295,1.0744950771331787
